CustomerKey,First Name,Last Name,Full Name,Gender,DateFirstPurchase,Customer City
11369,Ashlee,Tang,AshleeTang,FEMALE,2022-07-05,Findon
11370,Alicia,Xu,AliciaXu,FEMALE,2022-07-13,South Melbourne
11371,Lacey,Jai,LaceyJai,FEMALE,2022-11-07,Rockhampton
11372,Wendy,Romero,WendyRomero,FEMALE,2020-06-07,Brisbane
11373,Carly,Luo,CarlyLuo,FEMALE,2022-08-27,Salzgitter
11374,Jimmy,Ortega,JimmyOrtega,Male,2022-04-15,Werne
11375,Francisco,Martinez,FranciscoMartinez,Male,2022-10-17,High Wycombe
11376,Lance,Vazquez,LanceVazquez,Male,2022-10-15,Liverpool
11377,David,Robinett,DavidRobinett,Male,2022-02-28,Solingen
11378,Shannon,Liang,ShannonLiang,FEMALE,2021-10-17,Metz
11379,Gary,Vazquez,GaryVazquez,Male,2021-10-02,Boulogne-Billancourt
11380,Mitchell,Kumar,MitchellKumar,Male,2020-10-11,Saarlouis
11381,Meredith,Raman,MeredithRaman,FEMALE,2020-06-12,London
11382,Edward,Patterson,EdwardPatterson,Male,2021-11-03,Roubaix
11383,Marie,Gill,MarieGill,FEMALE,2023-01-01,Roissy en Brie
11384,Tiffany,Wang,TiffanyWang,FEMALE,2022-08-02,Les Ulis
11385,Miguel,Allen,MiguelAllen,Male,2022-07-06,York
11386,Jaclyn,Cai,JaclynCai,FEMALE,2022-11-02,Darmstadt
11387,Megan,Ramirez,MeganRamirez,FEMALE,2020-07-26,Gateshead
11388,Joseph,Martin,JosephMartin,Male,2020-07-03,York
11389,Karl,Shan,KarlShan,Male,2022-11-17,Duesseldorf
11390,Christine,Raji,ChristineRaji,FEMALE,2022-11-07,Saint Germain en Laye
11391,Lindsay,Xie,LindsayXie,FEMALE,2022-10-26,Salzgitter
11392,Willie,Zhao,WillieZhao,Male,2022-03-29,Frankfurt
11393,Kurt,Pal,KurtPal,Male,2022-07-16,Saint Ouen
11394,George,McDonald,GeorgeMcDonald,Male,2020-07-04,Milton Keynes
11395,Beth,Gutierrez,BethGutierrez,FEMALE,2020-11-14,Frankfurt
11396,Ian,Lopez,IanLopez,Male,2022-10-26,Saarlouis
11397,Latoya,Shan,LatoyaShan,FEMALE,2022-07-07,Paris
11398,Colin,Nath,ColinNath,Male,2020-07-03,Newcastle upon Tyne
11399,Brenda,Mehta,BrendaMehta,FEMALE,2022-04-13,Paris
11400,Franklin,Raji,FranklinRaji,Male,2020-07-15,London
11401,Linda,Navarro,LindaNavarro,FEMALE,2021-10-28,Paris
11402,Kelli,Cai,KelliCai,FEMALE,2021-11-07,Orleans
11403,Nancy,Schmidt,NancySchmidt,FEMALE,2021-10-28,Saint Ouen
11404,Megan,Taylor,MeganTaylor,FEMALE,2022-02-10,Kassel
11405,Bonnie,Goel,BonnieGoel,FEMALE,2022-03-31,Bonn
11406,Latoya,Xu,LatoyaXu,FEMALE,2021-11-04,Paris
11407,Mario,She,MarioShe,Male,2022-06-23,Münster
11408,Darren,Gill,DarrenGill,Male,2022-03-05,London
11409,Jacqueline,Hayes,JacquelineHayes,FEMALE,2021-11-17,Saint Germain en Laye
11410,Maurice,Goel,MauriceGoel,Male,2021-11-13,Paris
11411,Devin,Ross,DevinRoss,Male,2022-08-04,Ingolstadt
11412,Sydney,Bryant,SydneyBryant,FEMALE,2020-11-05,Ingolstadt
11413,Megan,Stewart,MeganStewart,FEMALE,2020-08-10,Gateshead
11414,Ian,Richardson,IanRichardson,Male,2020-08-13,Kirkby
11415,Randy,She,RandyShe,Male,2022-08-16,Darmstadt
11416,Katrina,Becker,KatrinaBecker,FEMALE,2021-11-07,Croix
11417,Lacey,Zheng,LaceyZheng,FEMALE,2021-11-04,Pantin
11418,Rafael,Hu,RafaelHu,Male,2022-12-17,Paderborn
11419,Kyle,Scott,KyleScott,Male,2022-03-12,Watford
11420,Jordan,Turner,JordanTurner,Male,2021-11-01,Roubaix
11421,Amy,Sun,AmySun,FEMALE,2020-11-03,Offenbach
11422,Dustin,Deng,DustinDeng,Male,2020-08-22,Liverpool
11423,Jasmine,Stewart,JasmineStewart,FEMALE,2020-12-10,Hamburg
11424,Pamela,Garcia,PamelaGarcia,FEMALE,2022-04-21,Berlin
11425,Ariana,Gray,ArianaGray,FEMALE,2021-11-22,Metz
11426,Kristopher,Mehta,KristopherMehta,Male,2022-04-09,Braunschweig
11427,Desiree,Dominguez,DesireeDominguez,FEMALE,2020-12-20,Kiel
11428,Deanna,Perez,DeannaPerez,FEMALE,2020-12-05,Poing
11429,Marco,Lopez,MarcoLopez,Male,2021-12-14,Sèvres
11430,Casey,Yuan,CaseyYuan,FEMALE,2022-03-19,Bottrop
11431,Bryant,Garcia,BryantGarcia,Male,2020-12-21,Hof
11432,Dominique,Prasad,DominiquePrasad,FEMALE,2021-12-10,Roissy en Brie
11433,Maurice,Shan,MauriceShan,Male,2021-12-02,Tremblay-en-France
11434,Andre,Lopez,AndreLopez,Male,2022-06-15,West Sussex
11435,Robin,Romero,RobinRomero,FEMALE,2023-01-04,Kiel
11436,Taylor,Cox,TaylorCox,FEMALE,2022-05-22,Watford
11437,Alfredo,Moreno,AlfredoMoreno,Male,2022-12-19,Villeneuve-d'Ascq
11438,Jenny,Nara,JennyNara,FEMALE,2022-02-05,Werne
11439,Janet,Munoz,JanetMunoz,FEMALE,2021-11-29,Paris La Defense
11440,Sergio,Weber,SergioWeber,Male,2022-03-27,Lille
11441,Erika,Gomez,ErikaGomez,FEMALE,2023-01-08,Paris
11442,Joseph,Harris,JosephHarris,Male,2022-09-29,Tremblay-en-France
11443,Grace,Griffin,GraceGriffin,FEMALE,2020-06-07,Hobart
11444,Tina,Mehta,TinaMehta,FEMALE,2020-06-01,Bendigo
11445,Kari,Kim,KariKim,FEMALE,2020-06-06,Silverwater
11446,Bethany,Chander,BethanyChander,FEMALE,2020-06-18,Lane Cove
11447,Jennifer,Roberts,JenniferRoberts,FEMALE,2020-06-28,Hervey Bay
11448,Kyle,Patterson,KylePatterson,Male,2020-06-16,Melbourne
11449,Alvin,Hu,AlvinHu,Male,2020-06-19,Seaford
11450,Brett,Mehta,BrettMehta,Male,2020-06-29,Cloverdale
11451,Ruben,Muñoz,RubenMuñoz,Male,2020-07-29,Newcastle
11452,Erika,Rubio,ErikaRubio,FEMALE,2020-07-11,Caloundra
11453,Stanley,Malhotra,StanleyMalhotra,Male,2020-07-15,Hobart
11454,Melinda,Navarro,MelindaNavarro,FEMALE,2020-07-31,Melbourne
11455,Ross,Sanz,RossSanz,Male,2020-07-01,Melton
11456,Jon,Gao,JonGao,Male,2020-07-17,St. Leonards
11457,Jaime,Gutierrez,JaimeGutierrez,FEMALE,2020-07-17,Wollongong
11458,Bianca,Liu,BiancaLiu,FEMALE,2022-03-30,Springwood
11459,Tasha,Deng,TashaDeng,FEMALE,2020-07-27,Port Macquarie
11460,Melvin,Chande,MelvinChande,Male,2020-07-21,Cranbourne
11461,Victor,Jimenez,VictorJimenez,Male,2020-07-31,Lavender Bay
11462,Laura,Lin,LauraLin,FEMALE,2020-07-16,Matraville
11463,Alisha,Beck,AlishaBeck,FEMALE,2022-03-05,Cloverdale
11464,Alejandro,Huang,AlejandroHuang,Male,2020-07-22,South Melbourne
11465,Louis,Luo,LouisLuo,Male,2020-07-14,Gold Coast
11466,Grant,Tang,GrantTang,Male,2022-05-22,Lavender Bay
11467,Arturo,Zheng,ArturoZheng,Male,2022-07-31,St. Leonards
11468,Jaclyn,Andersen,JaclynAndersen,FEMALE,2020-08-08,York
11469,Edwin,Raji,EdwinRaji,Male,2022-08-09,York
11470,Jay,Suarez,JaySuarez,Male,2021-01-22,Stuttgart
11471,Latasha,Suarez,LatashaSuarez,FEMALE,2022-05-17,Chatou
11472,Kenneth,Kumar,KennethKumar,Male,2020-07-26,Hawthorne
11473,Grace,Henderson,GraceHenderson,FEMALE,2022-06-02,Drancy
11474,Melvin,Xu,MelvinXu,Male,2022-09-26,Peterborough
11475,Cesar,Subram,CesarSubram,Male,2022-04-23,London
11476,Erika,Navarro,ErikaNavarro,FEMALE,2022-11-01,Kirkby
11477,Tristan,Hughes,TristanHughes,Male,2022-09-25,Darmstadt
11478,Billy,Hernandez,BillyHernandez,Male,2022-04-19,Sèvres
11479,Darryl,Wu,DarrylWu,Male,2021-12-05,Saint Ouen
11480,Colleen,Ma,ColleenMa,FEMALE,2021-12-25,Tremblay-en-France
11481,Erica,Hu,EricaHu,FEMALE,2021-01-27,Braunschweig
11482,Adrienne,Torres,AdrienneTorres,FEMALE,2020-09-08,Warrington
11483,Calvin,Chande,CalvinChande,Male,2021-12-22,Paris
11484,Erick,Sai,ErickSai,Male,2021-01-02,Neunkirchen
11485,Donald,Chandra,DonaldChandra,Male,2020-09-14,Esher-Molesey
11486,Ariana,Rogers,ArianaRogers,FEMALE,2022-11-24,Erlangen
11487,Morgan,Jones,MorganJones,FEMALE,2022-12-15,Dunkerque
11488,Jermaine,Lopez,JermaineLopez,Male,2020-10-28,London
11489,Deborah,Goel,DeborahGoel,FEMALE,2020-10-28,Oxford
11490,Danny,Rubio,DannyRubio,Male,2022-04-04,Paris La Defense
11491,Andre,Perez,AndrePerez,Male,2020-11-07,London
11492,Terrence,Chander,TerrenceChander,Male,2021-02-11,Eilenburg
11493,Dawn,Wu,DawnWu,FEMALE,2020-11-14,London
11494,Jimmy,Gutierrez,JimmyGutierrez,Male,2020-12-23,Runcorn
11495,Francis,Jimenez,FrancisJimenez,Male,2022-10-26,Bonn
11496,Gary,Ortega,GaryOrtega,Male,2020-11-30,Warrington
11497,Katrina,Nath,KatrinaNath,FEMALE,2022-11-04,Newcastle upon Tyne
11498,Arturo,Sun,ArturoSun,Male,2022-02-28,Cliffside
11499,Pedro,Vance,PedroVance,Male,2022-04-06,Concord
11500,Sarah,Simmons,SarahSimmons,FEMALE,2022-01-31,Langley
11501,Brandy,Chandra,BrandyChandra,FEMALE,2022-03-27,Cliffside
11502,Jared,Peterson,JaredPeterson,Male,2022-01-30,Shawnee
11503,Dennis,Wu,DennisWu,Male,2022-05-26,Coronado
11504,Jordan,Baker,JordanBaker,FEMALE,2022-05-01,Downey
11505,Jasmine,Powell,JasminePowell,FEMALE,2022-02-22,Burnaby
11506,Nicholas,Brown,NicholasBrown,Male,2022-03-08,Port Hammond
11507,Isabella,Russell,IsabellaRussell,FEMALE,2022-02-17,Victoria
11508,Elizabeth,Wilson,ElizabethWilson,FEMALE,2022-05-02,Lynnwood
11509,Roger,Harui,RogerHarui,FEMALE,2022-07-29,Novato
11510,Seth,Roberts,SethRoberts,Male,2022-03-12,N. Vancouver
11511,Caleb,Perry,CalebPerry,Male,2022-03-13,Lebanon
11512,Natalie,Campbell,NatalieCampbell,FEMALE,2022-12-28,Oak Bay
11513,Alyssa,Howard,AlyssaHoward,FEMALE,2022-06-08,Royal Oak
11514,Dalton,Diaz,DaltonDiaz,Male,2022-06-24,Tacoma
11515,Shannon,Huang,ShannonHuang,FEMALE,2020-08-31,Burbank
11516,Mya,Gonzales,MyaGonzales,FEMALE,2020-09-15,Colma
11517,Katherine,Bryant,KatherineBryant,FEMALE,2022-06-26,Redwood City
11518,Edward,Washington,EdwardWashington,Male,2022-10-27,Milwaukie
11519,Jerome,Navarro,JeromeNavarro,Male,2022-03-13,Cliffside
11520,Jada,Morgan,JadaMorgan,FEMALE,2022-02-22,Port Hammond
11521,Ariana,Peterson,ArianaPeterson,FEMALE,2022-03-05,Walla Walla
11522,Christian,Hughes,ChristianHughes,Male,2020-09-03,Oregon City
11523,Lucas,Taylor,LucasTaylor,Male,2022-02-15,N. Vancouver
11524,Alyssa,Jackson,AlyssaJackson,FEMALE,2022-08-28,Torrance
11525,Ariana,Cook,ArianaCook,FEMALE,2020-09-06,Lebanon
11526,Katherine,Diaz,KatherineDiaz,FEMALE,2022-02-03,Westminster
11527,Jenna,Green,JennaGreen,FEMALE,2022-02-07,San Gabriel
11528,Joan,Washington,JoanWashington,FEMALE,2020-09-12,Glendale
11529,Austin,Bryant,AustinBryant,Male,2020-09-24,Portland
11530,Andrew,Martinez,AndrewMartinez,Male,2022-01-28,N. Vancouver
11531,Nina,Yuan,NinaYuan,FEMALE,2020-08-30,Beverly Hills
11532,Lauren,Miller,LaurenMiller,FEMALE,2022-04-05,Redmond
11533,Ebony,Gill,EbonyGill,FEMALE,2022-05-14,Birmingham
11534,Cameron,Lewis,CameronLewis,Male,2020-09-18,Long Beach
11535,Devin,Nelson,DevinNelson,Male,2020-09-02,Lebanon
11536,Logan,Chow,LoganChow,Male,2020-09-24,Fremont
11537,Dakota,Ross,DakotaRoss,Male,2020-09-21,Colma
11538,Nicole,Taylor,NicoleTaylor,FEMALE,2020-09-16,Palo Alto
11539,Justin,Washington,JustinWashington,Male,2020-09-23,Concord
11540,Alberto,Navarro,AlbertoNavarro,Male,2020-09-13,Coronado
11541,Aidan,Ross,AidanRoss,Male,2020-09-12,Portland
11542,Alejandro,Tang,AlejandroTang,Male,2022-05-11,York
11543,Sheena,Chande,SheenaChande,FEMALE,2022-12-21,Paris
11544,Joel,Garcia,JoelGarcia,Male,2022-08-28,Darmstadt
11545,Reginald,Dominguez,ReginaldDominguez,Male,2022-07-13,Paris
11546,Christine,Chande,ChristineChande,FEMALE,2021-12-02,Roubaix
11547,Cindy,Sai,CindySai,FEMALE,2021-12-25,Paris
11548,Raymond,Sanchez,RaymondSanchez,Male,2020-12-02,Berkshire
11549,Crystal,Liang,CrystalLiang,FEMALE,2020-12-21,London
11550,Deb,Torres,DebTorres,FEMALE,2021-01-20,Oxford
11551,Shannon,Alvarez,ShannonAlvarez,Male,2022-03-01,Colombes
11552,Eddie,Rubio,EddieRubio,Male,2023-01-06,Salzgitter
11553,Sharon,Luo,SharonLuo,FEMALE,2022-08-22,Reading
11554,Sydney,Simmons,SydneySimmons,FEMALE,2022-05-08,Tremblay-en-France
11555,Alexandria,Henderson,AlexandriaHenderson,FEMALE,2022-05-08,Esher-Molesey
11556,Lucas,Evans,LucasEvans,Male,2022-12-21,Warrington
11557,Felicia,Ramos,FeliciaRamos,FEMALE,2022-08-08,York
11558,Ivan,Malhotra,IvanMalhotra,Male,2022-11-30,Woolston
11559,Frederick,Subram,FrederickSubram,Male,2022-11-29,Solingen
11560,Whitney,Srini,WhitneySrini,FEMALE,2022-12-03,London
11561,Briana,Dominguez,BrianaDominguez,FEMALE,2021-02-19,München
11562,Jarrod,Gonzalez,JarrodGonzalez,Male,2022-06-26,Leipzig
11563,Cesar,Srini,CesarSrini,Male,2022-07-05,London
11564,Jorge,Liang,JorgeLiang,Male,2021-02-16,Frankfurt am Main
11565,Erik,Diaz,ErikDiaz,Male,2022-09-08,Berks
11566,April,Shan,AprilShan,FEMALE,2022-01-28,Cergy
11567,Carla,Perez,CarlaPerez,FEMALE,2022-03-15,Berlin
11568,Alexia,Foster,AlexiaFoster,FEMALE,2021-01-10,Cheltenham
11569,Troy,Malhotra,TroyMalhotra,Male,2022-11-20,West Sussex
11570,Kristin,Andersen,KristinAndersen,FEMALE,2021-03-25,Berlin
11571,Joel,Sai,JoelSai,Male,2021-12-12,Orleans
11572,Billy,Moreno,BillyMoreno,Male,2021-12-09,Dunkerque
11573,Meagan,Subram,MeaganSubram,FEMALE,2022-07-27,Woolston
11574,Karla,Luo,KarlaLuo,FEMALE,2022-03-15,West Sussex
11575,Jackson,Campbell,JacksonCampbell,Male,2021-01-20,Leeds
11576,Micah,Zhu,MicahZhu,Male,2021-12-15,Croix
11577,Janet,Serrano,JanetSerrano,FEMALE,2021-12-21,Paris
11578,Trisha,Huang,TrishaHuang,FEMALE,2021-11-29,Pantin
11579,Clayton,Beck,ClaytonBeck,Male,2022-07-31,Warrington
11580,Melvin,Raje,MelvinRaje,Male,2022-04-16,Berkshire
11581,Cindy,Jordan,CindyJordan,FEMALE,2022-02-11,Paris
11582,Claudia,Ma,ClaudiaMa,FEMALE,2021-12-07,Pantin
11583,Karla,Xu,KarlaXu,FEMALE,2021-12-21,Chatou
11584,Devin,Carter,DevinCarter,Male,2022-09-16,Neunkirchen
11585,Kari,Perez,KariPerez,FEMALE,2023-01-10,Billericay
11586,Alberto,Romero,AlbertoRomero,Male,2022-10-28,York
11587,Kevin,Bryant,KevinBryant,Male,2021-11-29,Metz
11588,Candace,Mehta,CandaceMehta,FEMALE,2021-11-29,Saint-Denis
11589,Ebony,Malhotra,EbonyMalhotra,FEMALE,2022-06-04,London
11590,Erika,Diaz,ErikaDiaz,FEMALE,2021-12-01,Drancy
11591,Stacey,Lu,StaceyLu,FEMALE,2020-01-11,Versailles
11592,Darrell,Raji,DarrellRaji,Male,2020-01-11,Paris
11593,Armando,Moreno,ArmandoMoreno,Male,2020-01-21,Orleans
11594,Corey,Goel,CoreyGoel,Male,2022-08-17,Verrieres Le Buisson
11595,Sebastian,Howard,SebastianHoward,Male,2022-12-30,Erlangen
11596,Roger,Raje,RogerRaje,Male,2022-10-01,Runcorn
11597,Janelle,Chandra,JanelleChandra,FEMALE,2023-01-05,Orly
11598,Meredith,Ruiz,MeredithRuiz,FEMALE,2021-03-11,Saarbrücken
11599,Melody,Diaz,MelodyDiaz,FEMALE,2020-01-18,Les Ulis
11600,Linda,Rubio,LindaRubio,FEMALE,2022-05-06,Sèvres
11601,Ivan,Raman,IvanRaman,Male,2020-01-19,Versailles
11602,Larry,Gill,LarryGill,Male,2022-07-10,Salzgitter
11603,Geoffrey,Gonzalez,GeoffreyGonzalez,Male,2021-01-18,London
11604,Edgar,Sanchez,EdgarSanchez,Male,2021-01-03,Wokingham
11605,Heidi,Subram,HeidiSubram,FEMALE,2021-03-08,Stuttgart
11606,Melody,Ramos,MelodyRamos,FEMALE,2020-01-08,Morangis
11607,Clinton,Moreno,ClintonMoreno,Male,2020-01-19,Paris
11608,Cesar,Madan,CesarMadan,Male,2022-12-13,Paris La Defense
11609,Eugene,Ye,EugeneYe,Male,2021-01-28,York
11610,Blake,Collins,BlakeCollins,Male,2021-01-10,Stoke-on-Trent
11611,Ernest,Lin,ErnestLin,Male,2020-01-23,Orleans
11612,Keith,Andersen,KeithAndersen,Male,2021-02-02,Berkshire
11613,Meredith,Prasad,MeredithPrasad,FEMALE,2021-05-13,Leipzig
11614,Katrina,Sharma,KatrinaSharma,FEMALE,2021-05-10,Offenbach
11615,Dwayne,Navarro,DwayneNavarro,Male,2021-02-22,Lancaster
11616,Casey,Nath,CaseyNath,FEMALE,2021-02-03,Milton Keynes
11617,Sean,Brooks,SeanBrooks,Male,2020-09-10,Grossmont
11618,Brian,Ramirez,BrianRamirez,Male,2022-02-09,Cliffside
11619,Sierra,Young,SierraYoung,FEMALE,2022-02-08,Victoria
11620,Megan,Rodriguez,MeganRodriguez,FEMALE,2022-02-08,Bellingham
11621,Leah,She,LeahShe,FEMALE,2022-08-01,Bremerton
11622,Gabriel,Allen,GabrielAllen,Male,2022-04-08,Kirkland
11623,Angela,Perry,AngelaPerry,FEMALE,2020-09-07,Fremont
11624,Ryan,Smith,RyanSmith,Male,2020-09-21,Mill Valley
11625,Zachary,Moore,ZacharyMoore,Male,2020-09-24,Palo Alto
11626,Destiny,Rogers,DestinyRogers,FEMALE,2020-09-01,San Francisco
11627,Dalton,Gray,DaltonGray,Male,2022-08-27,Spring Valley
11628,Mariah,Wood,MariahWood,FEMALE,2020-09-12,Bellflower
11629,Isaiah,Wright,IsaiahWright,Male,2020-09-25,Newport Beach
11630,Haley,Powell,HaleyPowell,FEMALE,2020-09-21,Seattle
11631,Antonio,Bennett,AntonioBennett,Male,2022-02-07,Langley
11632,Alexandra,Jenkins,AlexandraJenkins,FEMALE,2022-01-30,Langford
11633,Thomas,Anderson,ThomasAnderson,Male,2022-11-13,Burien
11634,Samuel,Collins,SamuelCollins,Male,2022-03-11,Puyallup
11635,Darrell,Chande,DarrellChande,Male,2022-02-08,Beverly Hills
11636,Kimberly,Cox,KimberlyCox,FEMALE,2022-09-11,Daly City
11637,Morgan,Hernandez,MorganHernandez,FEMALE,2022-02-08,Los Angeles
11638,Antonio,Powell,AntonioPowell,Male,2022-10-19,Mill Valley
11639,Angelica,Perry,AngelicaPerry,FEMALE,2022-11-09,Mill Valley
11640,Chloe,Wilson,ChloeWilson,FEMALE,2022-03-15,Langford
11641,James,Chen,JamesChen,Male,2022-01-30,Cliffside
11642,Morgan,Hughes,MorganHughes,FEMALE,2022-02-09,Oak Bay
11643,Naomi,Munoz,NaomiMunoz,FEMALE,2022-04-21,Burien
11644,Charles,Torres,CharlesTorres,Male,2022-05-17,Redmond
11645,Gabriella,Turner,GabriellaTurner,FEMALE,2022-11-10,Salem
11646,Anna,Foster,AnnaFoster,FEMALE,2022-07-15,Burien
11647,Randy,Wu,RandyWu,Male,2022-02-15,Cliffside
11648,Kevin,Scott,KevinScott,Male,2022-08-28,Chula Vista
11649,Ian,White,IanWhite,Male,2022-04-05,Newport Beach
11650,Caleb,Hayes,CalebHayes,Male,2022-02-15,Glendale
11651,Patricia,Garcia,PatriciaGarcia,FEMALE,2022-03-04,Cliffside
11652,Samuel,Russell,SamuelRussell,Male,2022-06-26,Vancouver
11653,Sydney,Peterson,SydneyPeterson,FEMALE,2022-04-16,Lebanon
11654,Ariana,Sanchez,ArianaSanchez,FEMALE,2020-10-18,Bellflower
11655,Tamara,Sharma,TamaraSharma,FEMALE,2022-09-29,Concord
11656,Katelyn,Perez,KatelynPerez,FEMALE,2022-09-11,Imperial Beach
11657,Megan,Cox,MeganCox,FEMALE,2022-05-25,Novato
11658,Robert,Mitchell,RobertMitchell,Male,2022-04-23,Oakland
11659,Miguel,Adams,MiguelAdams,Male,2022-05-09,Sooke
11660,Miranda,Gonzales,MirandaGonzales,FEMALE,2022-05-08,Port Hammond
11661,Jeremiah,James,JeremiahJames,Male,2022-04-06,Cliffside
11662,Ethan,Kumar,EthanKumar,Male,2022-05-06,Milwaukie
11663,Seth,Williams,SethWilliams,Male,2020-10-28,Walla Walla
11664,Alyssa,Morgan,AlyssaMorgan,FEMALE,2020-10-27,Burlingame
11665,Janet,Dominguez,JanetDominguez,FEMALE,2020-10-13,Chula Vista
11666,Angel,Baker,AngelBaker,Male,2020-10-17,Torrance
11667,Blake,Moore,BlakeMoore,Male,2022-07-04,Walla Walla
11668,Jada,Collins,JadaCollins,FEMALE,2022-12-16,Beverly Hills
11669,Isabella,Simmons,IsabellaSimmons,FEMALE,2022-08-18,Tacoma
11670,Jacqueline,Perry,JacquelinePerry,FEMALE,2022-04-13,Grossmont
11671,Jessica,Brown,JessicaBrown,FEMALE,2020-10-21,El Cajon
11672,Chad,Jai,ChadJai,Male,2022-07-25,Beverly Hills
11673,Susan,Ye,SusanYe,FEMALE,2022-01-30,Burien
11674,Morgan,Rogers,MorganRogers,FEMALE,2022-05-30,Woodland Hills
11675,Devin,Martinez,DevinMartinez,Male,2020-10-25,Everett
11676,Alan,Hu,AlanHu,Male,2022-08-20,Branch
11677,Charles,Walker,CharlesWalker,Male,2022-04-05,Haney
11678,Johnny,Chavez,JohnnyChavez,Male,2020-10-10,Cheyenne
11679,Dalton,Richardson,DaltonRichardson,Male,2022-10-13,Puyallup
11680,Kaylee,Nelson,KayleeNelson,FEMALE,2022-09-01,Redmond
11681,Abigail,Jones,AbigailJones,FEMALE,2022-03-07,Spokane
11682,Kaitlyn,Hall,KaitlynHall,FEMALE,2022-09-05,Tacoma
11683,Greg,Taylor,GregTaylor,Male,2020-10-05,El Cajon
11684,Devin,Parker,DevinParker,Male,2022-07-01,Redmond
11685,Jose,Griffin,JoseGriffin,Male,2022-03-11,Milwaukie
11686,Luke,Edwards,LukeEdwards,Male,2022-03-08,Glendale
11687,Cody,Torres,CodyTorres,Male,2022-04-12,La Jolla
11688,Victoria,Morris,VictoriaMorris,FEMALE,2020-10-02,Sedro Woolley
11689,Ian,Diaz,IanDiaz,Male,2022-08-26,Edmonds
11690,Caroline,Butler,CarolineButler,FEMALE,2020-10-25,Port Orchard
11691,Kaitlyn,Wilson,KaitlynWilson,FEMALE,2022-02-08,Imperial Beach
11692,Caleb,Gonzales,CalebGonzales,Male,2022-07-07,Burbank
11693,Hailey,Diaz,HaileyDiaz,FEMALE,2022-01-28,Haney
11694,Jonathon,Ortega,JonathonOrtega,Male,2022-04-11,Colma
11695,Logan,Campbell,LoganCampbell,Male,2022-04-09,Beverly Hills
11696,Mackenzie,Campbell,MackenzieCampbell,FEMALE,2020-10-01,Tacoma
11697,Eduardo,Lee,EduardoLee,Male,2022-08-07,Oakland
11698,Jackson,Wright,JacksonWright,Male,2022-03-31,Metchosin
11699,Chase,Peterson,ChasePeterson,Male,2022-05-29,Walla Walla
11700,Xavier,Richardson,XavierRichardson,Male,2022-02-02,Woodland Hills
11701,David,Hayes,DavidHayes,Male,2022-04-24,Novato
11702,Jenny,Zhou,JennyZhou,FEMALE,2022-05-17,Burlingame
11703,Kaylee,Baker,KayleeBaker,FEMALE,2022-02-13,La Jolla
11704,Evan,Hernandez,EvanHernandez,Male,2022-07-07,Santa Cruz
11705,Brooke,Richardson,BrookeRichardson,FEMALE,2020-10-28,Woodland Hills
11706,Blake,Perez,BlakePerez,Male,2022-03-08,Burlingame
11707,Natalie,Cook,NatalieCook,FEMALE,2020-10-10,Woodland Hills
11708,Elizabeth,Weisman,ElizabethWeisman,FEMALE,2020-10-25,Lincoln Acres
11709,Hailey,Collins,HaileyCollins,FEMALE,2022-03-11,Victoria
11710,Zoe,Ramirez,ZoeRamirez,FEMALE,2022-11-23,La Jolla
11711,Daniel,Davis,DanielDavis,Male,2022-02-07,N. Vancouver
11712,Shelby,Rogers,ShelbyRogers,FEMALE,2022-02-04,Haney
11713,Kyle,Zhang,KyleZhang,Male,2022-07-07,Kirkland
11714,Alexandria,Long,AlexandriaLong,FEMALE,2022-02-18,San Diego
11715,Chloe,Robinson,ChloeRobinson,FEMALE,2022-12-26,San Gabriel
11716,Evan,Kelly,EvanKelly,Male,2022-05-31,Daly City
11717,Marcus,Jones,MarcusJones,Male,2022-05-25,Corvallis
11718,Sarah,Jones,SarahJones,FEMALE,2022-03-06,Oregon City
11719,Blake,Green,BlakeGreen,Male,2022-04-26,Cliffside
11720,Morgan,Morris,MorganMorris,FEMALE,2022-05-17,San Diego
11721,Jennifer,Alexander,JenniferAlexander,FEMALE,2022-06-15,Lincoln Acres
11722,Julian,Hughes,JulianHughes,Male,2022-07-30,Bellingham
11723,Luke,Coleman,LukeColeman,Male,2022-01-31,Shawnee
11724,Jason,Carter,JasonCarter,Male,2022-02-05,Shawnee
11725,Jose,Li,JoseLi,Male,2022-04-01,Burien
11726,Micah,Liang,MicahLiang,Male,2022-10-10,Burien
11727,Benjamin,Taylor,BenjaminTaylor,Male,2020-10-12,National City
11728,Logan,White,LoganWhite,Male,2022-06-11,Woodburn
11729,Caleb,Campbell,CalebCampbell,Male,2022-07-27,Kirkland
11730,Emma,Torres,EmmaTorres,FEMALE,2022-05-11,Redmond
11731,Tanya,Gill,TanyaGill,FEMALE,2022-03-16,Burlingame
11732,Erick,Sanchez,ErickSanchez,Male,2022-06-09,Cincinnati
11733,Kristi,Schmidt,KristiSchmidt,FEMALE,2023-01-01,Concord
11734,Omar,Chen,OmarChen,Male,2022-06-21,Coronado
11735,Sydney,Gray,SydneyGray,FEMALE,2022-02-24,Lynnwood
11736,Sebastian,Sanchez,SebastianSanchez,Male,2022-10-17,Fremont
11737,Megan,Martin,MeganMartin,FEMALE,2022-02-14,Redwood City
11738,Elijah,Alexander,ElijahAlexander,Male,2022-02-02,Oak Bay
11739,Aaron,King,AaronKing,Male,2022-01-13,Shawnee
11740,Jan,Hall,JanHall,FEMALE,2022-03-07,Vancouver
11741,Tamara,Chander,TamaraChander,FEMALE,2020-10-15,Chula Vista
